runid                 	all	majority0.1	majority0.1	majority-hit-jaccard	majority-hit-jaccard	majority-hit	majority-hit	ml-frequency	ml-frequency	ml-jaccard	ml-jaccard	ml-ngram	ml-ngram
ndcg_cut_04            	654605541	0.6951	0.0000	0.6951	0.6951	0.6951	0.1345	0.6951	0.1345	0.6951	0.6951	0.6951	0.1345
ndcg_cut_05            	654605541	0.7183	0.0762	0.7183	0.7183	0.7183	0.1242	0.6422	0.1242	0.7183	0.6422	0.6422	0.1242
ndcg_cut_06            	654605541	0.6713	0.0712	0.7368	0.7368	0.7368	0.1161	0.6656	0.2471	0.6713	0.6001	0.6656	0.2471
ndcg_cut_07            	654605541	0.6325	0.0671	0.7520	0.7520	0.7520	0.2249	0.6272	0.2329	0.6325	0.5654	0.6272	0.2329
ndcg_cut_08            	654605541	0.5997	0.0636	0.7130	0.7130	0.7130	0.3170	0.5946	0.3245	0.7034	0.5361	0.5946	0.3245
ndcg_cut_09            	654605541	0.5714	0.1549	0.6794	0.6794	0.6794	0.3020	0.6609	0.4035	0.6702	0.5108	0.6609	0.4035
ndcg_cut_10           	654605541	0.5467	0.1482	0.6933	0.6933	0.6500	0.3756	0.6323	0.3860	0.6412	0.4887	0.6323	0.3860
ndcg_cut_11           	654605541	0.5247	0.1422	0.6655	0.6655	0.6640	0.4006	0.6069	0.3705	0.6155	0.4691	0.6069	0.3705
ndcg_cut_12           	654605541	0.5425	0.1369	0.7154	0.7154	0.6392	0.3856	0.5842	0.3567	0.5924	0.4516	0.5842	0.3567
ndcg_cut_13           	654605541	0.5425	0.1369	0.7154	0.7154	0.6392	0.3856	0.5842	0.3567	0.5924	0.4516	0.5842	0.3567
ndcg_cut_14           	654605541	0.5779	0.1369	0.7154	0.7154	0.6392	0.3856	0.5842	0.3567	0.5924	0.4516	0.5842	0.3567
ndcg_cut_15           	654605541	0.6472	0.1369	0.7154	0.7154	0.6392	0.3856	0.5842	0.3567	0.5924	0.4516	0.5842	0.3567
ndcg_cut_16           	654605541	0.6472	0.1369	0.7154	0.7154	0.6392	0.4195	0.5842	0.3567	0.5924	0.4516	0.5842	0.3567
ndcg_cut_17           	654605541	0.6472	0.1369	0.7486	0.7486	0.7056	0.4195	0.5842	0.3567	0.5924	0.4516	0.5842	0.3567
ndcg_cut_18           	654605541	0.6798	0.1369	0.7486	0.7486	0.7056	0.4195	0.5842	0.3567	0.5924	0.4516	0.5842	0.3567
ndcg_cut_19           	654605541	0.6798	0.1369	0.7486	0.7486	0.7056	0.4195	0.5842	0.3567	0.5924	0.4516	0.5842	0.3567
ndcg_cut_20           	654605541	0.6798	0.1369	0.7486	0.7486	0.7056	0.4195	0.5842	0.3567	0.5924	0.4516	0.5842	0.3567
num_ret               	702159889	7	20	20	20	20	20	20	20	20	20	20	20
num_rel               	702159889	5	5	5	5	5	5	5	5	5	5	5	5
num_rel_ret           	702159889	4	4	4	4	5	2	2	0	2	0	2	0
map                   	702159889	0.5976	0.4533	0.8000	0.8000	0.8711	0.0360	0.0905	0.0000	0.0905	0.0000	0.0905	0.0000
iprec_at_recall_0.00  	702159889	1.0000	0.6667	1.0000	1.0000	1.0000	0.1176	0.2857	0.0000	0.2857	0.0000	0.2857	0.0000
iprec_at_recall_0.10  	702159889	1.0000	0.6667	1.0000	1.0000	1.0000	0.1176	0.2857	0.0000	0.2857	0.0000	0.2857	0.0000
iprec_at_recall_0.20  	702159889	1.0000	0.6667	1.0000	1.0000	1.0000	0.1176	0.2857	0.0000	0.2857	0.0000	0.2857	0.0000
iprec_at_recall_0.30  	702159889	0.7500	0.6667	1.0000	1.0000	1.0000	0.1176	0.2857	0.0000	0.2857	0.0000	0.2857	0.0000
iprec_at_recall_0.40  	702159889	0.7500	0.6667	1.0000	1.0000	1.0000	0.1176	0.2857	0.0000	0.2857	0.0000	0.2857	0.0000
iprec_at_recall_0.50  	702159889	0.7500	0.6667	1.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.60  	702159889	0.7500	0.6667	1.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.70  	702159889	0.5714	0.6667	1.0000	1.0000	0.8000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.80  	702159889	0.5714	0.6667	1.0000	1.0000	0.8000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.90  	702159889	0.0000	0.0000	0.0000	0.0000	0.5556	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_1.00  	702159889	0.0000	0.0000	0.0000	0.0000	0.5556	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ndcg_cut_01            	702159889	0.5000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ndcg_cut_02            	702159889	0.3066	0.1934	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ndcg_cut_03            	702159889	0.3987	0.1677	0.6994	0.6994	0.6994	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ndcg_cut_04            	702159889	0.5632	0.2532	0.8330	0.8330	0.6275	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ndcg_cut_05            	702159889	0.5156	0.4008	0.7626	0.7626	0.7435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ndcg_cut_06            	702159889	0.5156	0.5563	0.7626	0.7626	0.7435	0.0000	0.1556	0.0000	0.1556	0.0000	0.1556	0.0000
ndcg_cut_07            	702159889	0.6612	0.5563	0.7626	0.7626	0.7435	0.0000	0.3011	0.0000	0.3011	0.0000	0.3011	0.0000
ndcg_cut_08            	702159889	0.6612	0.5563	0.7626	0.7626	0.7435	0.0000	0.3011	0.0000	0.3011	0.0000	0.3011	0.0000
ndcg_cut_09            	702159889	0.6612	0.5563	0.7626	0.7626	0.8092	0.0000	0.3011	0.0000	0.3011	0.0000	0.3011	0.0000
ndcg_cut_10           	702159889	0.6612	0.5563	0.7626	0.7626	0.8092	0.0000	0.3011	0.0000	0.3011	0.0000	0.3011	0.0000
ndcg_cut_11           	702159889	0.6612	0.5563	0.7626	0.7626	0.8092	0.0000	0.3011	0.0000	0.3011	0.0000	0.3011	0.0000
ndcg_cut_12           	702159889	0.6612	0.5563	0.7626	0.7626	0.8092	0.0000	0.3011	0.0000	0.3011	0.0000	0.3011	0.0000
ndcg_cut_13           	702159889	0.6612	0.5563	0.7626	0.7626	0.8092	0.0000	0.3011	0.0000	0.3011	0.0000	0.3011	0.0000
ndcg_cut_14           	702159889	0.6612	0.5563	0.7626	0.7626	0.8092	0.0000	0.3011	0.0000	0.3011	0.0000	0.3011	0.0000
ndcg_cut_15           	702159889	0.6612	0.5563	0.7626	0.7626	0.8092	0.0000	0.3011	0.0000	0.3011	0.0000	0.3011	0.0000
ndcg_cut_16           	702159889	0.6612	0.5563	0.7626	0.7626	0.8092	0.0534	0.3011	0.0000	0.3011	0.0000	0.3011	0.0000
ndcg_cut_17           	702159889	0.6612	0.5563	0.7626	0.7626	0.8092	0.1058	0.3011	0.0000	0.3011	0.0000	0.3011	0.0000
ndcg_cut_18           	702159889	0.6612	0.5563	0.7626	0.7626	0.8092	0.1058	0.3011	0.0000	0.3011	0.0000	0.3011	0.0000
ndcg_cut_19           	702159889	0.6612	0.5563	0.7626	0.7626	0.8092	0.1058	0.3011	0.0000	0.3011	0.0000	0.3011	0.0000
ndcg_cut_20           	702159889	0.6612	0.5563	0.7626	0.7626	0.8092	0.1058	0.3011	0.0000	0.3011	0.0000	0.3011	0.0000
num_ret               	704436051	1	20	4	20	4	20	4	20	4	20	4	20
num_rel               	704436051	1	1	1	1	1	1	1	1	1	1	1	1
num_rel_ret           	704436051	1	1	1	1	1	1	1	0	1	1	1	0
map                   	704436051	1.0000	0.0625	1.0000	1.0000	1.0000	0.0526	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
iprec_at_recall_0.00  	704436051	1.0000	0.0625	1.0000	1.0000	1.0000	0.0526	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
iprec_at_recall_0.10  	704436051	1.0000	0.0625	1.0000	1.0000	1.0000	0.0526	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
iprec_at_recall_0.20  	704436051	1.0000	0.0625	1.0000	1.0000	1.0000	0.0526	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
iprec_at_recall_0.30  	704436051	1.0000	0.0625	1.0000	1.0000	1.0000	0.0526	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
iprec_at_recall_0.40  	704436051	1.0000	0.0625	1.0000	1.0000	1.0000	0.0526	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
iprec_at_recall_0.50  	704436051	1.0000	0.0625	1.0000	1.0000	1.0000	0.0526	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
iprec_at_recall_0.60  	704436051	1.0000	0.0625	1.0000	1.0000	1.0000	0.0526	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
iprec_at_recall_0.70  	704436051	1.0000	0.0625	1.0000	1.0000	1.0000	0.0526	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
iprec_at_recall_0.80  	704436051	1.0000	0.0625	1.0000	1.0000	1.0000	0.0526	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
iprec_at_recall_0.90  	704436051	1.0000	0.0625	1.0000	1.0000	1.0000	0.0526	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
iprec_at_recall_1.00  	704436051	1.0000	0.0625	1.0000	1.0000	1.0000	0.0526	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_01            	704436051	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_02            	704436051	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_03            	704436051	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_04            	704436051	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_05            	704436051	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_06            	704436051	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_07            	704436051	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_08            	704436051	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_09            	704436051	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_10           	704436051	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_11           	704436051	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_12           	704436051	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_13           	704436051	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_14           	704436051	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_15           	704436051	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_16           	704436051	1.0000	0.2447	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_17           	704436051	1.0000	0.2447	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_18           	704436051	1.0000	0.2447	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_19           	704436051	1.0000	0.2447	1.0000	1.0000	1.0000	0.2314	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
ndcg_cut_20           	704436051	1.0000	0.2447	1.0000	1.0000	1.0000	0.2314	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000
num_ret               	748406375	20	20	20	20	20	20	20	20	20	20	20	20
num_rel               	748406375	21	21	21	21	21	21	21	21	21	21	21	21
num_rel_ret           	748406375	8	8	8	10	8	8	8	3	7	3	8	3
map                   	748406375	0.3376	0.1971	0.2833	0.3721	0.3023	0.2250	0.2875	0.1156	0.2317	0.1429	0.2875	0.1156
iprec_at_recall_0.00  	748406375	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
iprec_at_recall_0.10  	748406375	1.0000	0.5000	0.8000	1.0000	1.0000	0.7500	1.0000	0.4286	1.0000	1.0000	1.0000	0.4286
iprec_at_recall_0.20  	748406375	1.0000	0.5000	0.6667	0.7778	0.8571	0.5000	0.5385	0.0000	0.5000	0.0000	0.5385	0.0000
iprec_at_recall_0.30  	748406375	0.7000	0.4444	0.6364	0.7778	0.4375	0.4375	0.5385	0.0000	0.4667	0.0000	0.5385	0.0000
iprec_at_recall_0.40  	748406375	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.50  	748406375	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.60  	748406375	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.70  	748406375	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.80  	748406375	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.90  	748406375	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_1.00  	748406375	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ndcg_cut_01            	748406375	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
ndcg_cut_02            	748406375	1.0000	0.6131	0.8066	1.0000	0.8066	0.6131	1.0000	1.0000	0.8066	1.0000	1.0000	1.0000
ndcg_cut_03            	748406375	1.0000	0.5317	0.6994	1.0000	0.9652	0.7975	1.0000	0.8671	0.9652	1.0000	1.0000	0.8671
ndcg_cut_04            	748406375	1.0000	0.6825	0.8330	1.0000	0.8660	0.8183	1.0000	0.7780	0.8660	0.8973	1.0000	0.7780
ndcg_cut_05            	748406375	1.0000	0.6248	0.8471	0.9155	0.8774	0.7492	0.9155	0.7123	0.7929	0.8215	0.9155	0.7123
ndcg_cut_06            	748406375	0.9278	0.5797	0.7860	0.8494	0.8862	0.6951	0.8494	0.6609	0.7357	0.7622	0.8494	0.6609
ndcg_cut_07            	748406375	0.9324	0.6063	0.7362	0.8590	0.8934	0.7144	0.7957	0.6823	0.6891	0.7140	0.7957	0.6823
ndcg_cut_08            	748406375	0.8797	0.5721	0.7511	0.8669	0.8429	0.6740	0.7508	0.6438	0.6502	0.6736	0.7508	0.6438
ndcg_cut_09            	748406375	0.8347	0.5428	0.7639	0.8737	0.7998	0.6395	0.7124	0.6109	0.6681	0.6392	0.7124	0.6109
ndcg_cut_10           	748406375	0.8425	0.5642	0.7281	0.8328	0.7624	0.6564	0.7258	0.5823	0.6368	0.6093	0.7258	0.5823
ndcg_cut_11           	748406375	0.8060	0.5831	0.7399	0.7968	0.7294	0.6280	0.6945	0.5571	0.6525	0.5829	0.6945	0.5571
ndcg_cut_12           	748406375	0.7737	0.5998	0.7101	0.7648	0.7001	0.6028	0.7067	0.5347	0.6665	0.5595	0.7067	0.5347
ndcg_cut_13           	748406375	0.7446	0.5773	0.6834	0.7361	0.6738	0.5801	0.7178	0.5146	0.6414	0.5385	0.7178	0.5146
ndcg_cut_14           	748406375	0.7183	0.5569	0.6593	0.7454	0.6500	0.5596	0.6924	0.4964	0.6187	0.5194	0.6924	0.4964
ndcg_cut_15           	748406375	0.7277	0.5383	0.6373	0.7205	0.6283	0.5743	0.6693	0.4799	0.6315	0.5021	0.6693	0.4799
ndcg_cut_16           	748406375	0.7046	0.5213	0.6171	0.6977	0.6400	0.5878	0.6797	0.4647	0.6115	0.4862	0.6797	0.4647
ndcg_cut_17           	748406375	0.6835	0.5357	0.6286	0.6768	0.6208	0.5701	0.6593	0.4507	0.5931	0.4716	0.6593	0.4507
ndcg_cut_18           	748406375	0.6639	0.5490	0.6106	0.6860	0.6030	0.5538	0.6404	0.4378	0.5761	0.4581	0.6404	0.4378
ndcg_cut_19           	748406375	0.6457	0.5339	0.5939	0.6672	0.6139	0.5386	0.6229	0.4258	0.5603	0.4455	0.6229	0.4258
ndcg_cut_20           	748406375	0.6287	0.5199	0.5783	0.6760	0.5978	0.5507	0.6065	0.4146	0.5456	0.4338	0.6065	0.4146
num_ret               	753388668	20	20	20	20	20	20	20	20	20	20	20	20
num_rel               	753388668	16	16	16	16	16	16	16	16	16	16	16	16
num_rel_ret           	753388668	1	3	1	3	1	2	1	2	1	3	1	2
map                   	753388668	0.0625	0.0548	0.0625	0.0785	0.0625	0.0691	0.0625	0.0703	0.0625	0.0839	0.0625	0.0703
iprec_at_recall_0.00  	753388668	1.0000	0.5000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
iprec_at_recall_0.10  	753388668	0.0000	0.2000	0.0000	0.1500	0.0000	0.1053	0.0000	0.1250	0.0000	0.1765	0.0000	0.1250
iprec_at_recall_0.20  	753388668	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.30  	753388668	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.40  	753388668	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.50  	753388668	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.60  	753388668	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.70  	753388668	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.80  	753388668	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.90  	753388668	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_1.00  	753388668	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ndcg_cut_01            	753388668	1.0000	0.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
ndcg_cut_02            	753388668	0.6131	0.3869	0.6131	0.6131	0.6131	0.6131	0.6131	0.6131	0.6131	0.6131	0.6131	0.6131
ndcg_cut_03            	753388668	0.4693	0.2961	0.4693	0.4693	0.4693	0.4693	0.4693	0.4693	0.4693	0.4693	0.4693	0.4693
ndcg_cut_04            	753388668	0.3904	0.2463	0.3904	0.3904	0.3904	0.3904	0.3904	0.3904	0.3904	0.3904	0.3904	0.3904
ndcg_cut_05            	753388668	0.3392	0.2140	0.3392	0.3392	0.3392	0.3392	0.3392	0.3392	0.3392	0.3392	0.3392	0.3392
ndcg_cut_06            	753388668	0.3026	0.1909	0.3026	0.3026	0.3026	0.3026	0.3026	0.3026	0.3026	0.3026	0.3026	0.3026
ndcg_cut_07            	753388668	0.2881	0.1818	0.2881	0.2881	0.2881	0.2881	0.2881	0.2881	0.2881	0.2881	0.2881	0.2881
ndcg_cut_08            	753388668	0.2756	0.1739	0.2756	0.2756	0.2756	0.2756	0.2756	0.2756	0.2756	0.2756	0.2756	0.2756
ndcg_cut_09            	753388668	0.2646	0.1669	0.2646	0.2646	0.2646	0.2646	0.2646	0.2646	0.2646	0.2646	0.2646	0.2646
ndcg_cut_10           	753388668	0.2548	0.1976	0.2548	0.2548	0.2548	0.2548	0.2548	0.2548	0.2548	0.2548	0.2548	0.2548
ndcg_cut_11           	753388668	0.2461	0.1908	0.2461	0.2461	0.2461	0.2461	0.2461	0.2461	0.2461	0.2461	0.2461	0.2461
ndcg_cut_12           	753388668	0.2382	0.1847	0.2382	0.2382	0.2382	0.2382	0.2382	0.2382	0.2382	0.2703	0.2382	0.2382
ndcg_cut_13           	753388668	0.2309	0.1791	0.2309	0.2309	0.2309	0.2309	0.2309	0.2309	0.2309	0.2622	0.2309	0.2309
ndcg_cut_14           	753388668	0.2243	0.1739	0.2243	0.2243	0.2243	0.2243	0.2243	0.2243	0.2243	0.2546	0.2243	0.2243
ndcg_cut_15           	753388668	0.2182	0.1692	0.2182	0.2182	0.2182	0.2182	0.2182	0.2182	0.2182	0.2477	0.2182	0.2182
ndcg_cut_16           	753388668	0.2125	0.1648	0.2125	0.2125	0.2125	0.2125	0.2125	0.2385	0.2125	0.2412	0.2125	0.2385
ndcg_cut_17           	753388668	0.2125	0.2158	0.2125	0.2125	0.2125	0.2125	0.2125	0.2385	0.2125	0.2667	0.2125	0.2385
ndcg_cut_18           	753388668	0.2125	0.2158	0.2125	0.2125	0.2125	0.2125	0.2125	0.2385	0.2125	0.2667	0.2125	0.2385
ndcg_cut_19           	753388668	0.2125	0.2158	0.2125	0.2371	0.2125	0.2371	0.2125	0.2385	0.2125	0.2667	0.2125	0.2385
ndcg_cut_20           	753388668	0.2125	0.2158	0.2125	0.2613	0.2125	0.2371	0.2125	0.2385	0.2125	0.2667	0.2125	0.2385
num_ret               	766188396	6	20	20	20	20	20	20	20	20	20	20	20
num_rel               	766188396	4	4	4	4	4	4	4	4	4	4	4	4
num_rel_ret           	766188396	3	3	3	4	3	4	3	2	3	2	3	2
map                   	766188396	0.6042	0.6071	0.6875	0.6776	0.6875	0.6696	0.6875	0.5000	0.6875	0.5000	0.6875	0.5000
iprec_at_recall_0.00  	766188396	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
iprec_at_recall_0.10  	766188396	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
iprec_at_recall_0.20  	766188396	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
iprec_at_recall_0.30  	766188396	0.7500	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
iprec_at_recall_0.40  	766188396	0.7500	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
iprec_at_recall_0.50  	766188396	0.7500	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
iprec_at_recall_0.60  	766188396	0.7500	0.4286	0.7500	0.5000	0.7500	0.4286	0.7500	0.0000	0.7500	0.0000	0.7500	0.0000
iprec_at_recall_0.70  	766188396	0.7500	0.4286	0.7500	0.5000	0.7500	0.4286	0.7500	0.0000	0.7500	0.0000	0.7500	0.0000
iprec_at_recall_0.80  	766188396	0.0000	0.0000	0.0000	0.2105	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_0.90  	766188396	0.0000	0.0000	0.0000	0.2105	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
iprec_at_recall_1.00  	766188396	0.0000	0.0000	0.0000	0.2105	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ndcg_cut_01            	766188396	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
ndcg_cut_02            	766188396	0.6131	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
ndcg_cut_03            	766188396	0.7039	0.7654	0.7654	0.7654	0.7654	0.7654	0.7654	0.7654	0.7654	0.7654	0.7654	0.7654
ndcg_cut_04            	766188396	0.8229	0.6951	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951
ndcg_cut_05            	766188396	0.8229	0.6951	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951
ndcg_cut_06            	766188396	0.8229	0.6951	0.8787	0.8469	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951
ndcg_cut_07            	766188396	0.8229	0.8372	0.8787	0.8469	0.8787	0.8372	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951
ndcg_cut_08            	766188396	0.8229	0.8372	0.8787	0.8469	0.8787	0.8372	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951
ndcg_cut_09            	766188396	0.8229	0.8372	0.8787	0.8469	0.8787	0.8372	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951
ndcg_cut_10           	766188396	0.8229	0.8372	0.8787	0.8469	0.8787	0.8372	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951
ndcg_cut_11           	766188396	0.8229	0.8372	0.8787	0.8469	0.8787	0.8372	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951
ndcg_cut_12           	766188396	0.8229	0.8372	0.8787	0.8469	0.8787	0.8372	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951
ndcg_cut_13           	766188396	0.8229	0.8372	0.8787	0.8469	0.8787	0.8372	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951
ndcg_cut_14           	766188396	0.8229	0.8372	0.8787	0.8469	0.8787	0.8372	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951
ndcg_cut_15           	766188396	0.8229	0.8372	0.8787	0.8469	0.8787	0.8372	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951
ndcg_cut_16           	766188396	0.8229	0.8372	0.8787	0.8469	0.8787	0.8893	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951
ndcg_cut_17           	766188396	0.8229	0.8372	0.8787	0.8469	0.8787	0.8893	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951
ndcg_cut_18           	766188396	0.8229	0.8372	0.8787	0.8469	0.8787	0.8893	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951
ndcg_cut_19           	766188396	0.8229	0.8372	0.8787	0.8962	0.8787	0.8893	0.8787	0.6951	0.8787	0.6951	0.8787	0.6951
